ID;Typ;Datum;Betrag;Hauptkategorie;Unterkategorie;Beschreibung;Haendler;Zahlungsart;Quelle
excel-Jan_18-J12;Ausgabe;2018-01-06;41,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-M12;Ausgabe;2018-01-06;2,5;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N12;Ausgabe;2018-01-06;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C14;Ausgabe;2018-01-08;4,3;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-E14;Ausgabe;2018-01-08;44,92;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J14;Ausgabe;2018-01-08;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-L14;Ausgabe;2018-01-08;25,0;Wohnen;Mobilfunk / Telefon (historisch);Excel-Historie · Handy und Telefon;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N14;Ausgabe;2018-01-08;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C15;Ausgabe;2018-01-09;5,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H15;Ausgabe;2018-01-09;25,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J15;Ausgabe;2018-01-09;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N15;Ausgabe;2018-01-09;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C16;Ausgabe;2018-01-10;24,4;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-I16;Ausgabe;2018-01-10;47,0;Wohnen;Miete / Strom (historisch);Excel-Historie · Miete+Strom;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C17;Ausgabe;2018-01-11;43,38;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J17;Ausgabe;2018-01-11;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N17;Ausgabe;2018-01-11;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C18;Ausgabe;2018-01-12;5,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H18;Ausgabe;2018-01-12;2,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C19;Ausgabe;2018-01-13;25,15;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J19;Ausgabe;2018-01-13;7,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N19;Ausgabe;2018-01-13;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C21;Ausgabe;2018-01-15;4,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J21;Ausgabe;2018-01-15;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N21;Ausgabe;2018-01-15;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C22;Ausgabe;2018-01-16;7,05;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J22;Ausgabe;2018-01-16;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N22;Ausgabe;2018-01-16;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C23;Ausgabe;2018-01-17;3,6;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J23;Ausgabe;2018-01-17;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N23;Ausgabe;2018-01-17;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C24;Ausgabe;2018-01-18;38,75;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H24;Ausgabe;2018-01-18;2,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C25;Ausgabe;2018-01-19;33,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H25;Ausgabe;2018-01-19;8,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J25;Ausgabe;2018-01-19;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N25;Ausgabe;2018-01-19;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C26;Ausgabe;2018-01-20;6,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-D26;Ausgabe;2018-01-20;29,0;Einrichtung;Einrichtung / Baumarkt / Elektronik (historisch);Excel-Historie · Einrichtungs- gegenstände + Elektronik;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-E26;Ausgabe;2018-01-20;59,95;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J26;Ausgabe;2018-01-20;61,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J27;Ausgabe;2018-01-21;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N27;Ausgabe;2018-01-21;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C28;Ausgabe;2018-01-22;5,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J28;Ausgabe;2018-01-22;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-L28;Ausgabe;2018-01-22;19,99;Wohnen;Mobilfunk / Telefon (historisch);Excel-Historie · Handy und Telefon;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N28;Ausgabe;2018-01-22;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C29;Ausgabe;2018-01-23;16,65;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H29;Ausgabe;2018-01-23;1,75;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C30;Ausgabe;2018-01-24;3,7;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H30;Ausgabe;2018-01-24;100,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J30;Ausgabe;2018-01-24;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N30;Ausgabe;2018-01-24;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C31;Ausgabe;2018-01-25;69,55;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J31;Ausgabe;2018-01-25;8,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N31;Ausgabe;2018-01-25;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C32;Ausgabe;2018-01-26;9,0;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-E32;Ausgabe;2018-01-26;45,45;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H32;Ausgabe;2018-01-26;10,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J32;Ausgabe;2018-01-26;31,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C33;Ausgabe;2018-01-27;25,96;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-E33;Ausgabe;2018-01-27;2,5;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H33;Ausgabe;2018-01-27;35,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J33;Ausgabe;2018-01-27;18,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-K33;Ausgabe;2018-01-27;15,0;Gesundheit;Gesundheit / Arzt / Medikamente (historisch);Excel-Historie · Gesundheit, Arzt und Medikamente;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N33;Ausgabe;2018-01-27;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-H34;Ausgabe;2018-01-28;20,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J34;Ausgabe;2018-01-28;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N34;Ausgabe;2018-01-28;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C35;Ausgabe;2018-01-29;5,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-E35;Ausgabe;2018-01-29;5,0;Bekleidung;Kleidung / Schuhe / Parfüm (historisch);Excel-Historie · Kleidung und Schuhe;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-J35;Ausgabe;2018-01-29;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-N35;Ausgabe;2018-01-29;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C36;Ausgabe;2018-01-30;1,6;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-G36;Ausgabe;2018-01-30;1,9;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-Jan_18-C37;Ausgabe;2018-01-31;12,1;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-Einkommen;Einnahme;2018-04-01;3470,05;Einnahmen;Einkommen / Gehalt;Einkommen netto · Excel-Historie;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-H6;Ausgabe;2018-04-01;28,2;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-G7;Ausgabe;2018-04-02;662,84;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-I7;Ausgabe;2018-04-02;525,0;Wohnen;Miete / Strom (historisch);Excel-Historie · Miete+Strom;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J7;Ausgabe;2018-04-02;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-K7;Ausgabe;2018-04-02;28,0;Gesundheit;Gesundheit / Arzt / Medikamente (historisch);Excel-Historie · Gesundheit, Arzt und Medikamente;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-N7;Ausgabe;2018-04-02;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C8;Ausgabe;2018-04-03;20,87;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-G8;Ausgabe;2018-04-03;52,64;Versicherungen / Altersvorsorge / Finanzen;Versicherungen / Rente / Bank (historisch);Excel-Historie · Versicherungen + Rente + Bank;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J8;Ausgabe;2018-04-03;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-L8;Ausgabe;2018-04-03;34,97;Wohnen;Mobilfunk / Telefon (historisch);Excel-Historie · Handy und Telefon;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-N8;Ausgabe;2018-04-03;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C9;Ausgabe;2018-04-04;25,6;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J9;Ausgabe;2018-04-04;153,29;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-M9;Ausgabe;2018-04-04;4,5;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C10;Ausgabe;2018-04-05;7,2;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-H10;Ausgabe;2018-04-05;1,5;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J10;Ausgabe;2018-04-05;57,7;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C11;Ausgabe;2018-04-06;13,22;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-H11;Ausgabe;2018-04-06;33,87;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J11;Ausgabe;2018-04-06;18,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-M11;Ausgabe;2018-04-06;10,1;Mobilität;ÖPNV / Bahn (historisch);Excel-Historie · Nah-/Fernverkehr (DB / VVS);Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-N11;Ausgabe;2018-04-06;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C12;Ausgabe;2018-04-07;46,14;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-K12;Ausgabe;2018-04-07;15,0;Gesundheit;Gesundheit / Arzt / Medikamente (historisch);Excel-Historie · Gesundheit, Arzt und Medikamente;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J13;Ausgabe;2018-04-08;40,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-N13;Ausgabe;2018-04-08;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C14;Ausgabe;2018-04-09;7,45;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J14;Ausgabe;2018-04-09;345,0;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-L14;Ausgabe;2018-04-09;25,0;Wohnen;Mobilfunk / Telefon (historisch);Excel-Historie · Handy und Telefon;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C15;Ausgabe;2018-04-10;4,38;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J15;Ausgabe;2018-04-10;8,75;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-N15;Ausgabe;2018-04-10;1,0;Sonstiges / Lifestyle;Zigaretten;Excel-Historie · Z;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C16;Ausgabe;2018-04-11;5,17;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-H16;Ausgabe;2018-04-11;15,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-I16;Ausgabe;2018-04-11;15,0;Wohnen;Miete / Strom (historisch);Excel-Historie · Miete+Strom;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-C17;Ausgabe;2018-04-12;5,5;Lebensmittel & Haushalt;Lebensmittel & Haushalt (historisch);Excel-Historie · Nahrungs- und Haushaltsmittel;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-H17;Ausgabe;2018-04-12;155,0;Sonstiges / Lifestyle;Sonstige Zahlungen / Friseur / Reparatur / Geschenke (historisch);Excel-Historie · Sonst. Zahlungen, Friseur, Strafe, Reparatur und Geschenke;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
excel-April_18-J17;Ausgabe;2018-04-12;6,5;Freizeit;Vergnügen / Urlaub (historisch);Excel-Historie · Vergnügen + Urlaub;Excel-Import;Sonstiges;Monatsabrechnung_Exc_AKTUELL.xlsx
